SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,ArtistFamiliarity,ArtistHotttnesss,SongHotttnesss,EndOfFadeIn,Energy,Loudness,StartOfFadeOut
8082,"b'SOIXICA12A58A7A9A5'",818083,"b'The Bunny Striker Lee Story'","b'ARIHI8H1187B9B0058'",18.11526,"b'Jamaica'",-77.27348,"b'Jackie Edwards'",0.0,179.09506,10,0.782,157.177,4,0.472,"b'Ali Baba'",2003,0.5037387899485233,0.35929084897032304,0.3725300393660796,0.266,0.0,-6.543,172.286
8083,"b'SOWPJKA12A58A7D131'",648863,"b'The Complete Discos Ideal Recordings_ Vol. 1'","b'ARJTZHH11F4C83C530'",,"b''",,"b'Carmen Y Laura'",0.0,160.60036,7,0.92,125.45,5,0.498,"b'Paloma Consentida'",0,0.2337879913457057,0.0,nan,0.09,0.0,-11.536,160.6
8084,"b'SOBLUYN12A8AE48167'",279598,"b'En Vogue'","b'AR3QRJ91187B98E4C2'",48.85692,"b'Paris France'",2.34121,"b'Jacques Dutronc'",0.0,151.09179,2,0.263,98.733,4,0.288,"b"L'Aventurier"",1969,0.6129531542390639,0.45454192915129765,0.4994458348006321,4.528,0.0,-7.246,144.817
8085,"b'SOFXGUN12A8C13B449'",158543,"b'Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui'","b'ARGP7WY1187FB45464'",,"b''",,"b'Edmond Leung'",0.0,230.37342,5,0.631,137.686,4,0.0,"b'Yi Xiao Shi Chong Yin'",0,0.4333173904453363,0.3498862891327602,nan,0.0,0.0,-11.349,222.47
8086,"b'SOCJPAI12AB0185DB1'",702585,"b'Manhattan Mayhem (a history of the Dolls)'","b'ARS1OWB1187B99EEAD'",,"b'New York NY'",,"b'New York Dolls'",0.0,210.85995,7,0.844,110.056,4,0.0,"b'Trash (live Paris)'",0,0.717670524728552,0.4793084593382274,0.0,0.0,0.0,-12.153,210.86
8087,"b'SOJODCY12A58A7CE98'",263238,"b'Visa'","b'ARB4ROA1187B9ACAEC'",,"b'Jamaica'",,"b'Junior Reid'",0.0,199.75791,1,0.0,165.469,4,0.462,"b'No Loafting'",1994,0.6229404275724348,0.3709629581106015,0.0,0.276,0.0,-8.141,192.644
8088,"b'SOVVAVA12AF72A9926'",151063,"b"Screamin' Jay Hawkins"","b'ARWVOHH1187FB5974B'",,"b'Cleveland OH'",,"b"Screamin' Jay Hawkins"",0.0,150.56934,6,0.405,63.263,1,0.0,"b'Talk About Me'",1995,0.7194922912635939,0.46756544127383626,nan,0.0,0.0,-11.316,146.187
8089,"b'SOALDFI12A8C13A3A8'",295041,"b'Prayer: A Windham Hill Collection'","b'ARHY20W1187B9B8262'",,"b''",,"b'Steve Erquiaga'",0.0,220.70812,2,0.378,141.706,1,0.125,"b'The 23rd Psalm'",0,0.46191743086070425,0.3606256705962805,0.0,0.0,0.0,-21.763,201.874
8090,"b'SOGHKOU12AB018C776'",707690,"b"Shakin' All Over Again"","b'ARWIHGT1269FCCF034'",,"b''",,"b'The Shirrows'",0.0,130.76853,0,0.232,123.491,4,0.478,"b'Leave Me Be'",0,0.04459591525698877,0.0,nan,0.27,0.0,-7.461,124.505
8091,"b'SOZDKSD12AB018A0AC'",581662,"b'How We Divide the Cake'","b'ARGXJRQ1241B9C5FDE'",,"b''",,"b'Charlie Khan'",0.0,202.29179,9,0.571,140.197,4,0.596,"b'Cheshire Grin'",0,0.4747123541022973,0.33208898102000006,nan,0.177,0.0,-4.431,202.292
8092,"b'SOAEBUV12A8C1335DB'",240730,"b'Mighty Man'","b'ARX8PZU1187B9AA7E2'",32.51461,"b'Shreveport LA'",-93.74727,"b'Mighty Joe Young'",0.0,253.51791,11,0.111,119.52,4,0.202,"b'Wishy Washy Woman'",0,0.43761628416160403,0.3142682406135583,nan,0.369,0.0,-11.213,247.147
8093,"b'SOAEGFO12A6D4F87AA'",28491,"b'The Master Plan'","b'ARJXZX41187B9B6A43'",,"b'Toronto Ontario Canada'",,"b'Dream Warriors'",0.0,414.24934,6,0.005,106.821,5,1.0,"b'Sound Clash (featuring Beenie Man) - FattaSly Extended Mix'",1996,0.5023897636892504,0.3426523772480887,nan,0.288,0.0,-8.164,401.026
8094,"b'SOPFIWM12AB0186A0D'",348099,"b"I Can't Stop Loving You"","b'AR7CCCC1187FB578FF'",,"b'Shelby North Carolina'",,"b'Don Gibson'",0.0,151.09179,9,0.624,81.832,3,0.898,"b'(Prayer Is The Key To Heaven) Faith Unlocks The Door'",1959,0.540750151435823,0.3796512190020614,nan,0.177,0.0,-15.854,145.99
8095,"b'SODWYJZ12AB018240F'",491293,"b'Alternative Summer 2009'","b'ARSG7NQ1187FB57482'",,"b'Wilmette IL'",,"b'Fall Out Boy'",0.0,214.33424,2,0.439,160.109,4,0.47,"b"America's Suitehearts"",2008,0.9379647503973342,0.5666228875581625,0.7876204040717483,0.119,0.0,-4.469,208.538
8096,"b'SOLWGCZ12A6D4FA8F3'",54098,"b'Marasma General'","b'ARQVLQJ1187B98F11F'",,"b''",,"b'Mau Mau'",0.0,745.40363,7,0.687,107.983,4,1.0,"b'Finisterre (Live)'",0,0.4399076581433077,0.31155917564728197,nan,0.0,0.0,-13.297,671.631
8097,"b'SOVBBUZ12A8C137B2D'",206616,"b"Back To The 70'S-The Very Best Of Dakis"","b'ARBKMHZ11F4C843491'",,"b''",,"b'Dakis'",0.0,224.07791,0,0.586,109.08,4,0.855,"b'Tsai Me Lemoni (2005 Digital Remaster)'",0,0.33697042752391904,0.0,nan,0.194,0.0,-5.554,221.298
8098,"b'SOIWQSF12AC468C3CD'",599225,"b'Radiant Health & Well-Being'","b'AROC6N61187FB40B14'",,"b''",,"b'Steven Halpern'",0.0,248.63302,5,0.4,134.538,3,0.356,"b'Natural Light (Subliminal Self-Help)'",0,0.5254757419134042,0.3723930968758113,nan,2.049,0.0,-31.346,229.076
8099,"b'SODKKPS12AB018397C'",536493,"b'Sing Me To Sleep_ Mommy'","b'ARO2PB81187B98EB4A'",35.83073,"b'Dunedin FL'",-85.97874,"b'Lari White'",0.0,239.90812,7,0.722,137.002,4,0.075,"b'The One Who Lives Inside Your Heart'",0,0.47746703723921385,0.3419817359736267,nan,3.164,0.0,-13.805,230.801
8100,"b'SOGOBIT12AB01899DE'",647420,"b'The Very Best Of Brenda Lee Vol.2'","b'ARGKD4W1187B990E04'",33.71197,"b'Lithonia GA'",-84.10599,"b'Brenda Lee'",0.0,173.06077,8,0.637,124.291,1,0.0,"b"If I'M Dreaming just Let Me Dream"",0,0.6693715019351177,0.5669124072815322,0.38293509007501925,0.392,0.0,-11.761,165.941
8101,"b'SOTBDNQ12A67ADBF2A'",69802,"b'Ride Ranger Ride'","b'ARHK7A51187FB411D8'",40.58751,"b'Redding CA'",-122.39293,"b'Roy Rogers'",0.0,185.0771,0,0.524,100.451,3,0.699,"b"The Hills Of Old Wyomin'"",0,0.5103679324691051,0.40508035332524994,0.2530973283167317,0.669,0.0,-18.421,175.462
8102,"b'SOTVMJI12AB018638F'",813022,"b'JigSaw'","b'ARKAUWC122988EDAD8'",40.71455,"b'NY - New York City'",-74.00712,"b'George Schuller'",0.0,409.0771,7,0.259,103.022,3,0.792,"b'Distant Cousin'",0,0.2927380529636244,0.17744630397934644,0.0,3.111,0.0,-13.132,400.945
8103,"b'SOHZYBG12A5829168F'",35970,"b'I Apli Methodos Ton Trion'","b'AR4CL6I11C8A4158B4'",,"b''",,"b'IMISKOUBRIA featuring Etsi De'",0.0,245.26322,10,0.421,100.003,4,1.0,"b'Apoliome Re Giorgi (Feat. Etsi De)'",0,0.3712816797546315,0.30271627188983663,nan,2.183,0.0,-5.717,239.409
8104,"b'SOWOWTL12A6D4F9EB9'",123609,"b'1964'","b'ARW3V6T1187B9ACAC4'",48.39023,"b'Brest France'",-4.48622,"b'Miossec'",0.0,225.90649,2,0.613,89.013,3,0.706,"b'D\xc3\xa9sol\xc3\xa9 Pour La Poussi\xc3\xa8re'",2004,0.5513111166062027,0.357663447690192,nan,0.2,0.0,-7.254,211.447
8105,"b'SOAQRFQ12A8AE46466'",236680,"b'Doo-Wop Classics Vol. 9 [Beltone Records]'","b'ARXGVSB11F4C842CF3'",,"b''",,"b'Opals'",0.0,136.77669,5,0.754,155.611,3,1.0,"b'Love'",0,0.0749594927428736,0.0,nan,0.473,0.0,-9.271,124.099
8106,"b'SOACXUA12AB017C9A4'",395388,"b'Channel 10'","b'AR60ZZX1187FB52E29'",,"b'New York NY [Queens]'",,"b'Capone-N-Noreaga feat. Busta Rhymes and Ron Browz'",0.0,256.1824,0,1.0,201.494,4,0.819,"b'Rotate'",2009,0.5856807038724409,0.44062411001989826,0.4623799459732465,0.078,0.0,-3.163,250.834
8107,"b'SOLFRCH12A67021C28'",14979,"b'Tell The People'","b'AR5TQ1T1187FB59492'",18.11526,"b'Jamaica'",-77.27348,"b'Cornell Campbell'",0.0,184.99873,11,0.424,141.257,4,0.517,"b'Got To Tell The People'",1997,0.5870237387492154,0.3832290261922142,nan,0.245,0.0,-15.726,174.817
8108,"b'SOKZCJC12AF72A8C79'",116947,"b'Zos Kia Cultus'","b'AR1OBRC1187FB59AD4'",,"b'POLAND'",,"b'Behemoth'",0.0,206.44526,6,0.525,114.929,3,1.0,"b'Here And Beyond'",2002,0.8421933500213756,0.5504228248591988,0.6204583740756491,0.096,0.0,-4.46,203.767
8109,"b'SONKOFE12AB0187002'",511272,"b"Locked 'n' Loaded"","b'ARFONKU11F4C8431CC'",,"b''",,"b'Dickies'",0.0,179.59138,2,0.277,70.183,4,0.293,"b'Gigantor'",0,0.5063079658775811,0.4295471219904627,0.6536286823546584,0.0,0.0,-10.223,175.723
8110,"b'SOQAUIF12AC46861CF'",597519,"b'Faith'","b'ARVNGA71187FB3C107'",,"b'Jackson MS'",,"b'Faith Hill'",0.0,207.80363,0,0.441,141.705,4,0.472,"b'Better Days (Album Version)'",1998,0.643544997241215,0.6701061728368459,0.5177890440253479,0.084,0.0,-7.132,186.805
8111,"b'SOICMNM12A6D4F89C3'",356091,"b'If They Want It'","b'AR3FE581187FB3F90A'",,"b'New York NY [Queens]'",,"b'DJ Clue / Fabolous Sport'",0.0,242.75546,11,0.411,193.919,4,1.0,"b'If They Want It'",0,0.6639957157716337,0.5400077502099329,nan,5.515,0.0,-8.649,239.351
8112,"b'SOVXKMW12A8C1414C1'",307550,"b'The Greatest Hits'","b'ARH0Z131187B9B69E9'",40.8079,"b'Harlem New York NY'",-73.9454,"b'Kool Moe Dee'",0.0,397.5571,6,0.042,107.022,4,1.0,"b'Death Blow'",1991,0.5458666086016136,0.3753624343566203,nan,0.34,0.0,-8.74,394.356
8113,"b'SOULPEW12A8C13E4F7'",222538,"b'Hard Candy'","b'ARBEOHF1187B9B044D'",,"b'Bay City MI'",,"b'Madonna'",0.0,277.99465,10,0.334,127.999,4,0.0,"b'4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit]'",2008,0.9158232530331046,0.6552837984150548,nan,0.438,0.0,-3.629,268.22
8114,"b'SOEOYBN12A6D4F9E2C'",31407,"b'Apologize For Nothing'","b'ARSS4Y41187B9B0AC6'",38.41982,"b'Huntington WV'",-82.44537,"b'Bobaflex'",0.0,147.43465,10,0.005,93.033,4,0.632,"b'Turn The Heat Up'",2005,0.5887819593694067,0.41540895186750293,0.6606805977259118,0.496,0.0,-3.124,142.994
8115,"b'SOYSZGR12A8C14015C'",748094,"b'Demonica'","b'AR1OBRC1187FB59AD4'",,"b'POLAND'",,"b'Behemoth'",0.0,188.08118,5,0.073,139.115,4,0.0,"b'Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track)'",0,0.8421933500213756,0.5504228248591988,0.2707759989463275,0.067,0.0,-4.905,188.081
8116,"b'SOAPDWC12AC468BB3B'",783787,"b'GetDarker Presents THIS IS DUBSTEP 2'","b'ARNBIUE1187FB3E846'",51.50632,"b'London United Kingdom'",-0.12714,"b'Benga'",0.0,277.55057,11,0.015,87.468,5,1.0,"b'The Future'",2006,0.7038238898664649,0.4647360606954702,0.583748834895779,0.0,0.0,-8.525,274.146
8117,"b'SONAWWG12A8C133380'",287223,"b'X.O. Experience'","b'ARLLUSZ1187B98ACDC'",,"b''",,"b'Tha Liks'",0.0,108.2771,0,0.647,160.267,3,0.858,"b'40 OZ Quartet Part I'",2001,0.536655656311645,0.0,nan,0.264,0.0,-6.929,102.951
8118,"b'SOGOVUN12A8AE46B43'",289148,"b'Bandwagonesque'","b'ARHPPJK1187B9AC897'",,"b'Glasgow Scotland'",,"b'Teenage Fanclub'",0.0,274.70322,6,0.577,116.239,4,0.408,"b"I Don't Know"",1991,0.6848947229237031,0.511526435078575,0.6052462289703278,0.0,0.0,-15.838,266.315
8119,"b'SOORJCV12A8C144A4E'",375397,"b'Urban Emotions'","b'ARQ2PMX1187FB38D62'",,"b''",,"b'Hins Cheung'",0.0,238.21016,0,0.709,149.765,4,0.862,"b'Xue Hua Chao'",2008,0.4250722223352613,0.36345213067536375,nan,0.316,0.0,-6.339,231.665
8120,"b'SOCFKSK12A8C140704'",610753,"b'The Secret Life Of The 4 Skins'","b'ARQUFQK11F4C83C0D8'",,"b''",,"b'4 Skins'",0.0,126.14485,9,0.544,90.787,4,0.0,"b'Chaos (Live - Bridgehouse Tapes)'",0,0.528653456088923,0.0,nan,0.374,0.0,-6.014,120.041
8121,"b'SOCFNPC12AB017CE1B'",627509,"b'And Now...The Anita Kerr Orchestra!'","b'AR95F611187B99CE1C'",35.14968,"b'Memphis TN'",-90.04892,"b'Anita Kerr'",0.0,156.52526,3,0.717,94.771,3,0.768,"b'Over The Rainbow'",0,0.3341676517250151,0.18803009457420197,nan,0.27,0.0,-14.355,148.753
8122,"b'SOQLWVI12A6D4F465F'",25971,"b'Cricklewood Green'","b'AR8SRQ31187FB4D477'",52.94922,"b'Nottingham England'",-1.14392,"b'Ten Years After'",0.0,145.00526,11,0.707,106.145,1,0.0,"b'Year 3_000 Blues (2002 Digital Remaster)'",1970,0.6833885166889893,0.4631183399297777,0.2707759989463275,0.449,0.0,-10.124,136.371
8123,"b'SOOZDSM12A8C13D39D'",307070,"b'3 Originals'","b'ARMPRI31187FB4F7D9'",39.37413,"b'Volos Greece'",22.95775,"b'Vangelis'",0.0,575.58159,1,0.827,149.423,3,0.338,"b'3 + 3'",1977,0.7728732738402645,0.4737005012967777,nan,0.0,0.0,-17.058,536.149
8124,"b'SOCMYLF12A67020A4D'",13919,"b'Bridging The Gap'","b'ARTDQRC1187FB4EFD4'",,"b'Los Angeles CA'",,"b'Black Eyed Peas'",0.0,196.362,7,0.521,204.304,4,0.505,"b'Tell Your Momma Come'",2000,0.845601886640232,1.0059419659547393,nan,0.0,0.0,-5.065,191.925
8125,"b'SOPQJZR12AB01882BD'",815186,"b'When The Broken Hearted Love Again'","b'ARORFIN1187FB3BE5C'",43.0026,"b'Flint Michigan'",-83.7826,"b'Danielle Bollinger'",0.0,223.52934,0,0.007,129.986,4,0.741,"b'Kiss the Sky'",2006,0.5052693955224341,0.0,nan,0.107,0.0,-4.518,220.967
8126,"b'SOVPTBI12AB01879CF'",556971,"b'Emotion'","b'ARF3GX71187FB3EB66'",,"b'Medicine Lodge KS'",,"b'Martina McBride'",0.0,181.86404,11,0.405,40.384,1,0.0,"b"Anything's Better Than Feelin' The Blues"",1999,0.6148709339199385,0.6282464191914875,nan,0.328,0.0,-7.914,163.358
8127,"b'SOOAEZC12AAF3B28BD'",482113,"b'Dora The Explorer Party Favorites'","b'AR3KXHI1187FB3A8BF'",,"b''",,"b'Dora The Explorer'",0.0,169.09016,7,0.379,141.961,4,0.0,"b'Mary Had A Little Lamb'",2008,0.5144145542022819,0.41375765725234637,nan,0.0,0.0,-3.215,167.079
8128,"b'SOKPWEP12A8C137A4B'",98397,"b'The North Side Benches'","b'ARXRVY51187B99E98E'",45.4215,"b'Ottawa ON Canada'",-75.69189,"b'Jim Bryson'",0.0,276.21832,5,0.468,97.431,4,0.0,"b'Fleetwood'",0,0.5192460362738505,0.4278169893069124,0.22914410371660274,0.253,0.0,-7.101,262.037
8129,"b'SODSFSH12A8C13EDFE'",223469,"b'Humungousfungusamongus'","b'ARTPCQ41187B9AB42C'",,"b''",,"b'Adrenalin O.D.'",0.0,142.65424,0,0.517,106.002,4,0.396,"b'Anarchy in the UK (Sex Pistols) (Bonus Track)'",1986,0.5157262986322663,0.3193000403035133,0.0,0.34,0.0,-5.235,139.471
8130,"b'SOZXKFE12A6D4F71FC'",29319,"b'Ultra-Lounge / Bossa Novaville Volume Fourteen'","b'AR6742W1187B989AA9'",,"b''",,"b'Joe Graves & The Diggers'",0.0,261.32853,0,0.626,88.947,4,0.566,"b'Witchcraft (1997 Digital Remaster)'",0,0.22652306712844333,0.0,0.42530424172042486,0.38,0.0,-13.435,256.139
8131,"b'SOGMTCP12A58A81E46'",653183,"b'Country Legend'","b'ARTBFV61187FB3C250'",34.05349,"b'Los Angeles CA'",-118.24532,"b'Johnny Horton'",0.0,138.86649,9,0.481,104.284,4,0.0,"b'Go And Wash (Those Dirty Feet)'",2005,0.6104277251451776,0.43816822618224227,nan,0.0,0.0,-16.059,138.866
8132,"b'SOIFMVY12A8AE467B1'",278645,"b'October'","b'ARUJ5A41187FB3F5F1'",,"b'Dublin Ireland'",,"b'U2'",0.0,142.23628,9,0.756,94.838,4,0.536,"b'October'",1981,0.8435265433330642,0.8256391107955884,nan,0.0,0.0,-14.05,133.596
8133,"b'SOVVGSH12A8C14085F'",219488,"b"Brazil Classics 7: What's Happening in Pernambuco_ New Sounds of the Brazilian Northeast"","b'AR0GGKI1187FB391D5'",,"b''",,"b'Eddie'",0.0,243.17342,8,0.042,160.089,4,0.484,"b'Pode Me Chamar'",2007,0.6226841673398639,0.37374954905617463,0.6577330454896083,3.901,0.0,-11.996,230.876
8134,"b'SOAWLLC12AB01893BC'",517497,"b'Ascension To Tibet'","b'AR0GB821187B99FE96'",,"b''",,"b'Dean Evenson'",0.0,203.93751,2,0.751,98.442,4,0.672,"b'Gateway'",0,0.5102598287791791,0.36305024679135633,0.4051157216913865,0.0,0.0,-19.454,197.985
8135,"b'SOPNUVB12A8C13627D'",196895,"b'Oxyg\xc3\xa8ne 5: Le Vent'","b'ARQXGWX11F50C49BC7'",,"b''",,"b'Vincent Bruley'",0.0,920.76363,6,0.608,134.028,3,0.345,"b'Souffle 2'",0,0.2842204036798283,0.305849744335753,nan,5.416,0.0,-16.676,854.361
8136,"b'SOGVDLQ12A58A7E3C5'",258315,"b"Ain't It Beautiful"","b'ARWC3XN1187B9A8D82'",40.71455,"b'NY - New York City'",-74.00712,"b'ZO2'",0.0,346.51383,7,0.18,88.344,5,0.307,"b"Comin' Home"",2007,0.5956609047408887,0.3452411367594495,0.26586104921065007,0.235,0.0,-5.802,328.771
8137,"b'SOWJQRH12AB0186761'",453635,"b'Reflections Of A Simple Man'","b'AR9UPVA1187FB51260'",,"b''",,"b'Brent Lamb'",0.0,237.16526,7,0.444,142.978,4,0.243,"b'One About Heaven'",0,0.04885290339165737,0.0,nan,0.0,0.0,-6.177,222.047
8138,"b'SOPKWZP12A6D4F7DAF'",143812,"b'Harder . . . Faster'","b'ARFKYG51187FB4CE41'",44.64616,"b'Halifax Nova Scotia Canada'",-63.57392,"b'April Wine'",0.0,200.9073,4,0.152,127.463,4,0.64,"b'Babes In Arms'",1979,0.6567597878169679,0.4104772001409885,0.6041284533766407,0.0,0.0,-13.613,200.907
8139,"b'SODVVZT12CF58273DB'",675941,"b'Christmas Song'","b'ARNLE621187B98ECB5'",41.26069,"b'Omaha NE'",-95.93995,"b'Mannheim Steamroller'",0.0,199.83628,6,0.191,96.002,4,0.731,"b'The Christmas Song'",2009,0.7052054033286036,0.653512932946543,nan,0.0,0.0,-11.949,187.751
8140,"b'SOAEHZK12AB0182ADF'",409785,"b'Calle ilusion'","b'AR05IU31187B9B9A1A'",42.84751,"b'Vitoria Spain'",-2.67973,"b'Alex Ubago'",0.0,216.58077,2,0.449,121.687,4,0.654,"b'20 horas de nada'",2009,0.5814752192996689,0.2926627730439268,nan,0.154,0.0,-7.91,208.138
8141,"b'SOQFKZW12AB0181847'",545565,"b'Season Selection - Summer'","b'ARRZQZE1241B9CBFBB'",,"b''",,"b'Arctique'",0.0,468.00934,9,0.393,130.004,4,0.0,"b'Kyana'",0,0.43817793632206026,0.1323127629325236,nan,0.0,0.0,-8.214,443.466
8142,"b'SOBMGUW12A8AE4726A'",234871,"b'Wild & Wicked'","b'ARSPQ0H1187B999944'",54.97938,"b'Walker-on-Tyne England'",-1.54508,"b'Eric Burdon'",0.0,168.30649,11,0.576,149.527,4,0.177,"b'Cum'",0,0.6010690522149722,0.3591859927517973,0.3277366831778408,0.444,0.0,-7.207,151.069
8143,"b'SODEAZT12A8C135EA2'",263217,"b'Vargstenen'","b'ARVJ6541187B9A4C3E'",59.75952,"b'Norrt\xc3\xa4lje'",18.70249,"b'M\xc3\xa5negarm'",0.0,264.6722,10,0.273,147.91,1,0.0,"b'Ur Sj\xc3\xa4lslig D\xc3\xb6d'",2007,0.6142617638576565,0.41741302397052693,0.6537832042604835,0.0,0.0,-3.779,264.672
8144,"b'SOJWBVN12AB01868AA'",500539,"b'Fiorina'","b'AR7Y8LR1187B991B6F'",,"b''",,"b'Jean Corti'",0.0,174.81098,0,0.455,86.686,4,0.596,"b'Madeleine (feat. Thomas Fersen)'",0,0.45391253330281833,0.0,nan,0.096,0.0,-6.505,167.77
8145,"b'SOYTUNS12A8C134C16'",289807,"b'Greatest Hits'","b'ARKSZW81187B9B695D'",40.71455,"b'New York New York'",-74.00712,"b'Mariah Carey'",0.0,301.19138,5,0.573,95.929,4,1.0,"b'Honey'",1997,0.9349352673982083,0.7870054686892299,0.6790772962336082,2.606,0.0,-7.488,288.729
8146,"b'SOJMRUS12A8C13693A'",291752,"b'The Missing'","b'ARBM57Q1187B9AF97C'",34.05349,"b'Los Angeles CA'",-118.24532,"b'James Horner'",0.0,203.54567,11,0.149,95.543,1,0.679,"b'Rescue And Breakout'",2003,0.6795192077928062,0.491828704353138,0.3651438041452445,0.421,0.0,-16.487,193.329
8147,"b'SOOTLIP12A6D4F95BC'",46625,"b'E Lang Chuan Shou'","b'ARN3X4T1187B99EA39'",,"b''",,"b'Jacky Cheung'",0.0,226.37669,4,0.617,169.898,4,0.0,"b'Zhui Zhong'",0,0.5463464694583766,0.4137721731378543,nan,9.886,0.0,-12.175,222.726
8148,"b'SOCHJTF12AB01829CE'",641414,"b'Christmas Country'","b'ARL3X871187B996C0C'",41.00461,"b'Bloomsburg PA'",-76.45327,"b'Lacy J. Dalton'",0.0,186.8273,1,1.0,96.616,4,0.294,"b'Silver Bells'",0,0.48133474815103405,0.36988422313760627,0.0,0.381,0.0,-16.508,174.904
8149,"b'SOGRCIP12A8C1347C0'",286324,"b'I Am The Greatest!'","b'AR9K6SJ1187B989A32'",40.14323,"b'New Jersey'",-74.72671,"b'Cassius Clay'",0.0,246.96118,9,0.088,97.065,1,0.599,"b'Round 7:  2138'",0,0.4858832058048417,0.2822214801855799,0.22096654906218638,0.067,0.0,-15.02,240.344
8150,"b'SOBPTED12A6D4F99C7'",41136,"b'Serious Hits... Live!'","b'AR9W3X91187FB3994C'",,"b'Chiswick London England'",,"b'Phil Collins'",0.0,174.23628,11,0.237,206.941,7,0.755,"b"You Can't Hurry Love (Live)"",1990,0.6559214175882668,0.5783016335967479,0.4574471670851005,0.0,0.0,-9.79,174.236
8151,"b'SOWVTAJ12A8C13C6D5'",304405,"b'Christmas Songbook'","b'ARZVTZN1187FB579D4'",32.20049,"b'Galloway Panola County TX'",-94.35887,"b'Jim Reeves'",0.0,108.19873,0,0.424,95.264,4,0.372,"b'Jingle Bells'",1963,0.6242524993308587,0.4621901045907786,0.46899778764525596,0.121,0.0,-13.323,104.455
8152,"b'SOLDLRC12AC907269F'",600392,"b'The Very Best of Nestor Torres'","b'ARXJSHW1187B9A2A52'",25.72898,"b'Miami FL'",-80.23742,"b'Nestor Torres'",0.0,280.2673,7,0.667,195.995,7,0.387,"b'This Side Of Paradise'",2001,0.48592128572111515,0.3531562974667231,nan,0.508,0.0,-8.034,271.099
8153,"b'SOWCJPI12AAF3B229C'",321903,"b'The Best of The Baltimore Consort'","b'ARODOO01187FB44F4A'",,"b''",,"b'The Baltimore Consort'",0.0,240.40444,7,0.646,123.784,3,1.0,"b'Howell\x19s Delight'",0,0.42572365804650586,0.0,0.21204540548371908,0.306,0.0,-17.271,232.966
8154,"b'SOOFHUH12A8C1340A5'",199800,"b'I Can See You'","b'ARQ76LG1187B9ACD84'",34.05349,"b'Los Angeles CA'",-118.24532,"b'Black Flag'",0.0,133.25016,10,0.577,207.238,4,0.0,"b'Out Of This World'",1985,0.73120804716564,0.5475067753178748,0.579038701159863,0.241,0.0,-13.77,124.024
8155,"b'SOTSKKZ12A6D4F71C4'",28425,"b'Ultra-Lounge / A Bachelor In Paris - Volume Ten'","b'ARHCZHQ12086C11407'",,"b''",,"b'Henri Rene And His Orchestra'",0.0,168.54159,3,0.138,112.911,1,0.548,"b'Petite Fleur (Instrumental) (1996 Digital Remaster)'",0,0.28521031642142786,0.0,nan,0.345,0.0,-16.797,164.583
8156,"b'SOPYMLY12AC3DF67AE'",775996,"b'A Night At the Booty Bar'","b'AR0S0EO1187FB490BE'",38.62774,"b'St. Louis MO'",-90.19951,"b'Disco D feat. Lola Damone & Helluva'",0.0,226.61179,6,0.052,152.34,4,0.939,"b"Keys To The Whip (Straight Pimpin' Mix)"",0,0.5182916460696715,0.3756769293497006,nan,0.0,0.0,-7.765,226.612
8157,"b'SOBPMLZ12AB01819E3'",458578,"b'Tipitina'","b'ARA8O8L1187B9AD61D'",30.79062,"b'Bogalusa LA'",-89.8643,"b'Professor Longhair'",0.0,179.93098,2,0.503,113.445,4,0.012,"b'Hey Little Girl (1949)'",0,0.6117711132155927,0.40205489673447026,nan,0.328,0.0,-10.333,176.64
8158,"b'SOYJHEW12A8C133A40'",240644,"b'Same !@#$ Different Day'","b'AR0JPOG1187FB37383'",,"b'Japan'",,"b'Lyrics Born'",0.0,313.15546,11,0.533,98.927,4,1.0,"b'I Changed My Mind (DJ Spinna Remix)'",2005,0.528308348622489,0.5121972430113413,0.4432913119053975,0.479,0.0,-3.528,301.54
8159,"b'SOIDSSZ12A8C142A76'",614814,"b'NOW Dance Anthems'","b'AROWNZP1187FB3C028'",,"b'Illinois'",,"b'Black Box'",0.0,272.14322,9,0.783,118.834,4,0.874,"b'Ride On Time (Original Version)'",0,0.611726027444691,0.36199228802511024,0.21204540548371908,0.978,0.0,-9.159,260.777
8160,"b'SOVNLPD12AB018F3F9'",816211,"b'Mutter Erde'","b'ART9G811187FB55F2D'",,"b'Greece'",,"b'Monika_ Wolfgang'",0.0,178.78159,7,0.3,117.674,5,0.639,"b'Mutter Erde'",0,0.0,0.4570726366241015,nan,0.272,0.0,-5.362,165.251
8161,"b'SOZDQHO12AB018512F'",549564,"b'Barnyard (OST)'","b'ARGLOWN1187B99C06D'",34.82353,"b'Hernando MS'",-89.99726,"b'North Mississippi Allstars'",0.0,166.21669,5,0.345,124.996,4,0.285,"b'2StepN'",2006,0.7462138568088962,0.47695504629068786,nan,2.252,0.0,-8.235,161.686
8162,"b'SOKKZIB12A8C13F5DB'",269267,"b'No borders'","b'ARL47TY11C8A416938'",,"b''",,"b'Time Factory'",0.0,244.45342,9,0.393,160.017,4,0.615,"b'Seize the day'",0,0.4111908262480923,0.2831826098172369,0.0,4.18,0.0,-9.015,231.288
